date,SM_median,Loss,r_pre,r_cur,r_avg,slope_day,slope_night,slope_neg,n_day,n_night,n_neg,n_win,y_min,y_max,t_min,t_max
2019-04-28,33.4,-4.0,-0.10000038146972656,0.10000038146972656,0.0,-0.03749990463256836,0.10000038146972656,-0.054545316845178604,13,11,11,24,33.1,37.7,2019-04-28T19:00:00.0,2019-04-29T05:00:00.0
2019-04-29,37.8,3.2000008,0.10000038146972656,-0.2571432888507843,-0.07857145369052887,-0.013392652850598097,-0.2571432888507843,-0.36666616797447205,13,11,3,24,34.6,38.0,2019-04-30T05:00:00.0,2019-04-29T14:00:00.0
2019-04-30,34.0,2.0,-0.2571432888507843,-0.09999942779541016,-0.17857135832309723,-0.059999845921993256,-0.09999942779541016,-0.0692305937409401,13,11,13,24,32.5,34.5,2019-05-01T05:00:00.0,2019-04-30T06:00:00.0
2019-05-01,32.0,0.6000004,-0.09999942779541016,-0.04444440081715584,-0.072221914306283,0.0,-0.04444440081715584,-0.17500019073486328,13,11,4,24,31.6,32.2,2019-05-02T05:00:00.0,2019-05-01T06:00:00.0
2019-05-02,31.4,0.8999996,-0.04444440081715584,-0.042857032269239426,-0.04365071654319763,0.0,-0.042857032269239426,-0.10000038146972656,13,11,3,24,30.6,31.5,2019-05-03T05:00:00.0,2019-05-02T06:00:00.0
2019-05-03,30.0,0.69999886,-0.042857032269239426,-0.03333346173167229,-0.038095247000455856,0.0,-0.03333346173167229,-0.17500019073486328,13,11,4,24,29.6,30.3,2019-05-04T05:00:00.0,2019-05-03T06:00:00.0
2019-05-04,29.2,0.6000004,-0.03333346173167229,-0.049999237060546875,-0.04166634939610958,0.0,-0.049999237060546875,-0.125,13,11,4,24,28.8,29.4,2019-05-05T05:00:00.0,2019-05-04T06:00:00.0
2019-05-05,28.8,-0.10000038,-0.049999237060546875,0.0,-0.024999618530273438,0.012499809265136719,0.0,-0.09999847412109375,13,11,1,24,28.7,28.9,2019-05-05T09:00:00.0,2019-05-06T05:00:00.0
2019-05-06,29.0,0.19999886,0.0,0.0,0.0,0.008712154813110828,0.0,0.0,13,11,0,24,28.7,29.0,2019-05-07T05:00:00.0,2019-05-07T02:00:00.0
2019-05-07,28.7,0.20000076,0.0,-0.03333282470703125,-0.016666412353515625,0.0,-0.03333282470703125,0.0,13,11,0,24,28.5,28.8,2019-05-08T05:00:00.0,2019-05-07T23:00:00.0
2019-05-08,28.1,0.8999996,-0.03333282470703125,-0.03333346173167229,-0.03333314321935177,0.0,-0.03333346173167229,-0.1333332061767578,13,11,3,24,27.5,28.4,2019-05-09T05:00:00.0,2019-05-08T06:00:00.0
2019-05-09,27.0,0.8999996,-0.03333346173167229,-0.05000019073486328,-0.041666826233267784,0.0,-0.05000019073486328,-0.1666666716337204,13,11,3,24,26.4,27.3,2019-05-10T05:00:00.0,2019-05-09T06:00:00.0
2019-05-10,26.0,0.9000015,-0.05000019073486328,-0.042857032269239426,-0.04642861150205135,0.0,-0.042857032269239426,-0.125,13,11,4,24,25.3,26.2,2019-05-11T05:00:00.0,2019-05-10T06:00:00.0
2019-05-11,24.9,0.80000114,-0.042857032269239426,-0.042857032269239426,-0.042857032269239426,0.0,-0.042857032269239426,-0.1333332061767578,13,11,3,24,24.3,25.1,2019-05-12T05:00:00.0,2019-05-11T06:00:00.0
